Station,Station_Type,Year,Month,Day,Daily Rainfall Total (mm),Mean Temperature (Celsius),Maximum Temperature (Celsius),Minimum Temperature (Celsius),Mean Wind Speed (km/h)
Sentosa Island,Full AWS Station,2021,5,18,45.4,27.2,30.2,24.8,5.5
Sentosa Island,Full AWS Station,2021,5,19,0,28.6,30.8,26.8,3.5
Sentosa Island,Full AWS Station,2021,5,20,0,29.5,32.5,26.9,4
Sentosa Island,Full AWS Station,2021,5,21,12.8,28.5,33.3,24.7,4.8
Sentosa Island,Full AWS Station,2021,5,22,0,28.1,30,26.1,5.9
Sentosa Island,Full AWS Station,2021,5,23,0,29.9,33.1,28.1,6.1
Sentosa Island,Full AWS Station,2021,5,24,0,30.5,34.1,28.2,6.3
Sentosa Island,Full AWS Station,2021,5,25,0,30.6,34.3,28.4,7
Sentosa Island,Full AWS Station,2021,5,26,0.2,30.1,33.9,29,6.3
Sentosa Island,Full AWS Station,2021,5,27,0,30,34.1,28.7,5.3
Sentosa Island,Full AWS Station,2021,5,28,0,29.4,32.6,27.2,4.4
Sentosa Island,Full AWS Station,2021,5,29,4.4,28.5,30.3,25.6,4.6
Sentosa Island,Full AWS Station,2021,5,30,0,29.5,33.3,27.8,4.6
Sentosa Island,Full AWS Station,2021,5,31,14.2,28.8,32.2,24.4,3.2
Sentosa Island,Full AWS Station,2021,6,1,0,29.6,32.7,28,4.9
Sentosa Island,Full AWS Station,2021,6,2,3.8,29.4,33,26.8,5.1
Sentosa Island,Full AWS Station,2021,6,3,0,30.4,34,28.4,6.4
Sentosa Island,Full AWS Station,2021,6,4,2.2,30.3,34.7,27.3,5
Sentosa Island,Full AWS Station,2021,6,5,0,30.1,32,28.8,6.1
Sentosa Island,Full AWS Station,2021,6,6,0,30.1,33.3,27.9,5.7
Sentosa Island,Full AWS Station,2021,6,7,7.4,29.8,32.4,26.1,6.2
Sentosa Island,Full AWS Station,2021,6,8,0,30,32.7,28.3,5.5
Sentosa Island,Full AWS Station,2021,6,9,0,29.5,31.8,28.1,4.4
Sentosa Island,Full AWS Station,2021,6,10,14.6,28.9,32.7,24.4,5.2
Sentosa Island,Full AWS Station,2021,6,11,0,29.1,32.4,26.3,5.1
Sentosa Island,Full AWS Station,2021,6,12,0,30,34,27.2,5.6
Sentosa Island,Full AWS Station,2021,6,13,0,29.3,32.4,27.3,6.5
Sentosa Island,Full AWS Station,2021,6,14,0,29.5,33.6,27.6,4.5
Sentosa Island,Full AWS Station,2021,6,15,0,28.9,32.4,27.4,4.5
Sentosa Island,Full AWS Station,2021,6,16,0,28.7,30.9,26.8,5.3
Sentosa Island,Full AWS Station,2021,6,17,2.4,29.4,33,26.4,5.6
Sentosa Island,Full AWS Station,2021,6,18,8.4,27.3,29,25.7,4.1
Sentosa Island,Full AWS Station,2021,6,19,0.6,28.6,33.2,26.8,4.4
Sentosa Island,Full AWS Station,2021,6,20,23.4,28.3,33.1,23.8,4.7
Sentosa Island,Full AWS Station,2021,6,21,0.2,28.8,32.2,24.4,5.1
Sentosa Island,Full AWS Station,2021,6,22,1.4,28.9,31.6,25.4,5.6
Sentosa Island,Full AWS Station,2021,6,23,0,29.6,33.3,25.9,6.2
Sentosa Island,Full AWS Station,2021,6,24,1,29.1,31.7,26.3,5.6
Sentosa Island,Full AWS Station,2021,6,25,24.6,28.5,31.8,23.5,4.8
Sentosa Island,Full AWS Station,2021,6,26,6.6,28.8,31.8,25.4,4.5
Sentosa Island,Full AWS Station,2021,6,27,1.4,28.1,29.1,27,5.7
Sentosa Island,Full AWS Station,2021,6,28,0,29.3,32.3,27.4,4.8
Sentosa Island,Full AWS Station,2021,6,29,36.2,28,30.8,24.3,4.9
Sentosa Island,Full AWS Station,2021,6,30,0.6,28.5,31.9,25.1,7
Sentosa Island,Full AWS Station,2021,7,1,0,29.8,32.5,28.5,8.1
Sentosa Island,Full AWS Station,2021,7,2,2,29,31.8,26.6,5.3
Sentosa Island,Full AWS Station,2021,7,3,0.2,29.2,32.3,27.3,5.2
Sentosa Island,Full AWS Station,2021,7,4,32.2,27.2,28.7,23.6,5.4
Sentosa Island,Full AWS Station,2021,7,5,2.2,28.6,30.7,26.2,6.7
Sentosa Island,Full AWS Station,2021,7,6,4.4,28.1,30.3,25.6,5.3
Sentosa Island,Full AWS Station,2021,7,7,0,28.7,31.6,26.8,4.2
Sentosa Island,Full AWS Station,2021,7,8,0,29.6,32.7,27.7,5.7
Sentosa Island,Full AWS Station,2021,7,9,23.6,29.2,34.4,24.8,5.4
Sentosa Island,Full AWS Station,2021,7,10,9,26.3,28,24.8,3.6
Sentosa Island,Full AWS Station,2021,7,11,45,26.4,29.3,23.6,3.3
Sentosa Island,Full AWS Station,2021,7,12,32.2,26.9,31,24.2,5.5
Sentosa Island,Full AWS Station,2021,7,13,8.4,26.2,28.5,24.8,8.8
Sentosa Island,Full AWS Station,2021,7,14,0.2,28,29.5,26.2,4.9
Sentosa Island,Full AWS Station,2021,7,15,0,29.5,32.5,26.8,6.5
Sentosa Island,Full AWS Station,2021,7,16,0,29.9,33.1,28.1,6.4
Sentosa Island,Full AWS Station,2021,7,17,0,29.7,33.1,27.6,6.6
Sentosa Island,Full AWS Station,2021,7,18,0,29.8,32.8,27.9,5.8
Sentosa Island,Full AWS Station,2021,7,19,20.8,28.5,31.4,24.5,4.8
Sentosa Island,Full AWS Station,2021,7,20,0,29.5,31.7,27.4,5.5
Sentosa Island,Full AWS Station,2021,7,21,0,29.9,32.8,27.9,7
Sentosa Island,Full AWS Station,2021,7,22,0,30.1,33.4,27.8,6.1
Sentosa Island,Full AWS Station,2021,7,23,8.4,28.9,32.6,25.2,6.2
Sentosa Island,Full AWS Station,2021,7,24,0.4,29.2,32.2,26.7,7.7
Sentosa Island,Full AWS Station,2021,7,25,0,30.1,33.7,27.6,6.2
Sentosa Island,Full AWS Station,2021,7,26,0,29.9,33.1,28.1,7.4
Sentosa Island,Full AWS Station,2021,7,27,0,29.8,32.5,28,7.1
Sentosa Island,Full AWS Station,2021,7,28,0,29.9,32.8,28.5,7.4
Sentosa Island,Full AWS Station,2021,7,29,0,30.3,33.3,28.7,7.9
Sentosa Island,Full AWS Station,2021,7,30,0,30.3,33.6,28.2,6.4
Sentosa Island,Full AWS Station,2021,7,31,7.2,28.6,30.1,24.3,6.7
Sentosa Island,Full AWS Station,2021,8,1,33.2,28,30.7,23.8,4.3
Sentosa Island,Full AWS Station,2021,8,2,0,29,32.4,27.3,5.4
Sentosa Island,Full AWS Station,2021,8,3,11.8,28.8,32.9,23.1,5.2
Sentosa Island,Full AWS Station,2021,8,4,10.2,27.9,29.4,23.8,6.9
Sentosa Island,Full AWS Station,2021,8,5,0,29.5,33.3,27.8,7.2
Sentosa Island,Full AWS Station,2021,8,6,0,29.8,33.4,28.1,5.9
Sentosa Island,Full AWS Station,2021,8,7,0,29.5,32.8,28,5.2
Sentosa Island,Full AWS Station,2021,8,8,0,28.3,32.2,26.1,5.3
Sentosa Island,Full AWS Station,2021,8,9,0,28.9,32.4,25.7,6.5
Sentosa Island,Full AWS Station,2021,8,10,6.8,29.3,32.3,26.5,6.5
Sentosa Island,Full AWS Station,2021,8,11,6.2,28.5,30.4,26.1,5
Sentosa Island,Full AWS Station,2021,8,12,1.8,28.8,31,26.6,5.7
Sentosa Island,Full AWS Station,2021,8,13,9.4,27.7,31.1,24.8,4.9
Sentosa Island,Full AWS Station,2021,8,14,0,28.7,34.3,27,5.3
Sentosa Island,Full AWS Station,2021,8,15,14,28.4,31.8,24.1,5.6
Sentosa Island,Full AWS Station,2021,8,16,1.2,28.6,33,25,4.2
Sentosa Island,Full AWS Station,2021,8,17,2.8,27.3,29.7,26.4,4.4
Sentosa Island,Full AWS Station,2021,8,18,4,27.1,28.7,25.2,4.8
Sentosa Island,Full AWS Station,2021,8,19,121.8,27.4,30.9,23.1,7.8
Sentosa Island,Full AWS Station,2021,8,20,15.6,26.8,28.7,24,5.4
Sentosa Island,Full AWS Station,2021,8,21,0,28.3,30.1,27,5.9
Sentosa Island,Full AWS Station,2021,8,22,59,26.8,32.2,23.1,4.6
Sentosa Island,Full AWS Station,2021,8,23,0.4,27.6,30.5,25.1,4.8
Sentosa Island,Full AWS Station,2021,8,24,37.2,26.1,28.2,23.6,4.6
Sentosa Island,Full AWS Station,2021,8,25,8.4,26.6,28.6,23.8,6.2
Sentosa Island,Full AWS Station,2021,8,26,1.6,27.5,32.5,25.5,4.1
Sentosa Island,Full AWS Station,2021,8,27,0,28.5,31.8,26.4,6.5
Sentosa Island,Full AWS Station,2021,8,28,0,28.9,32.2,27.1,6.3
Sentosa Island,Full AWS Station,2021,8,29,9.8,26.9,30.4,25,5.4
Sentosa Island,Full AWS Station,2021,8,30,30.8,26.7,28.3,23.1,4.9
Sentosa Island,Full AWS Station,2021,8,31,18,27.7,31.6,24.4,4.5
Sentosa Island,Full AWS Station,2021,9,1,15,28,32.2,24.4,9.1
Sentosa Island,Full AWS Station,2021,9,2,34.2,26.2,27.9,23.9,7
Sentosa Island,Full AWS Station,2021,9,3,0,28.4,31.4,25.8,4.8
Sentosa Island,Full AWS Station,2021,9,4,2.8,28.7,34,24.7,6
Sentosa Island,Full AWS Station,2021,9,5,0,29.1,34.3,26.4,6
Sentosa Island,Full AWS Station,2021,9,6,3.2,28.5,33.8,24.5,4.3
Sentosa Island,Full AWS Station,2021,9,7,0.4,28.4,31.7,25.8,5.5
Sentosa Island,Full AWS Station,2021,9,8,11,28.1,30.8,23.3,9.5
Sentosa Island,Full AWS Station,2021,9,9,0,29.2,31.7,27.5,6.8
Sentosa Island,Full AWS Station,2021,9,10,32.2,27.4,30.1,23.3,6.1
Sentosa Island,Full AWS Station,2021,9,11,0,29.1,32.6,26.6,5.6
Sentosa Island,Full AWS Station,2021,9,12,0,29.2,31.7,27.7,5.3
Sentosa Island,Full AWS Station,2021,9,13,0.4,27.9,28.9,26.6,5.7
Sentosa Island,Full AWS Station,2021,9,14,0.2,28.5,30.6,27.5,5.6
Sentosa Island,Full AWS Station,2021,9,15,0,29,34,27,6.5
Sentosa Island,Full AWS Station,2021,9,16,3.8,28.6,32.5,25.5,7
Sentosa Island,Full AWS Station,2021,9,17,0,29.5,34.8,27.4,7
Sentosa Island,Full AWS Station,2021,9,18,0,29.1,34.7,27.6,5.6
Sentosa Island,Full AWS Station,2021,9,19,7.8,27.8,28.6,24.7,6
Sentosa Island,Full AWS Station,2021,9,20,9.8,28.8,31.9,23.9,6.7
Sentosa Island,Full AWS Station,2021,9,21,1.4,29.3,32.6,27.5,5.7
Sentosa Island,Full AWS Station,2021,9,22,1,28.8,31.6,25.2,6.7
Sentosa Island,Full AWS Station,2021,9,23,5,28.5,32.3,24.6,6.1
Sentosa Island,Full AWS Station,2021,9,24,0,29.3,33.2,27,4.7
Sentosa Island,Full AWS Station,2021,9,25,0.2,29.4,32.4,27.7,5.1
Sentosa Island,Full AWS Station,2021,9,26,10.2,29.2,32.8,25.5,5.9
Sentosa Island,Full AWS Station,2021,9,27,19.2,26.9,30.9,24.9,4.3
Sentosa Island,Full AWS Station,2021,9,28,18.8,27.7,31.7,24.6,4
Sentosa Island,Full AWS Station,2021,9,29,0,28.6,32,25.8,5.1
Sentosa Island,Full AWS Station,2021,9,30,40,26.8,29,24,8.3
Sentosa Island,Full AWS Station,2021,10,1,57.4,27.6,31.5,23.3,7.4
Sentosa Island,Full AWS Station,2021,10,2,17,27,29.5,23.8,4.3
Sentosa Island,Full AWS Station,2021,10,3,0,29,32.6,26.2,4.5
Sentosa Island,Full AWS Station,2021,10,4,0,29.5,32.9,26.9,4.7
Sentosa Island,Full AWS Station,2021,10,5,3,28.5,29.5,23.6,5.4
Sentosa Island,Full AWS Station,2021,10,6,0,30.2,33.5,28,8
Sentosa Island,Full AWS Station,2021,10,7,0,30.1,33,27.8,7.8
Sentosa Island,Full AWS Station,2021,10,8,0,30,33.6,27.8,6.9
Sentosa Island,Full AWS Station,2021,10,9,0,29.9,33.4,28.1,7
Sentosa Island,Full AWS Station,2021,10,10,5.8,28.7,31.9,26.3,5.7
Sentosa Island,Full AWS Station,2021,10,11,0,29.8,34.1,27.9,7.8
Sentosa Island,Full AWS Station,2021,10,12,0,30.3,34.2,28.2,5.1
Sentosa Island,Full AWS Station,2021,10,13,0,29.9,33.2,28.2,6.9
Sentosa Island,Full AWS Station,2021,10,14,0,30.1,33.4,28.5,7.2
Sentosa Island,Full AWS Station,2021,10,15,0.8,29.7,33.9,25.9,5.7
Sentosa Island,Full AWS Station,2021,10,16,0,30,32.6,28.3,6
Sentosa Island,Full AWS Station,2021,10,17,1.6,28.6,33.5,26.5,3.6
Sentosa Island,Full AWS Station,2021,10,18,3,27.9,32.2,25.8,3.5
Sentosa Island,Full AWS Station,2021,10,19,0,29.2,32,26.8,5.3
Sentosa Island,Full AWS Station,2021,10,20,10.2,27.1,31,24.8,5.4
Sentosa Island,Full AWS Station,2021,10,21,0,28.5,33.2,26,5.5
Sentosa Island,Full AWS Station,2021,10,22,0,28.7,33,27,4.3
Sentosa Island,Full AWS Station,2021,10,23,0,28.9,32.4,26.6,3.8
Sentosa Island,Full AWS Station,2021,10,24,0,29.1,32.6,26.9,4.4
Sentosa Island,Full AWS Station,2021,10,25,0,29.4,33.2,26.6,5
Sentosa Island,Full AWS Station,2021,10,26,0,30,34.4,27,5.5
Sentosa Island,Full AWS Station,2021,10,27,2.6,29.6,33,25.6,6
Sentosa Island,Full AWS Station,2021,10,28,0,28.3,29.9,26.7,5.2
Sentosa Island,Full AWS Station,2021,10,29,0,29.4,33.5,27.4,5.4
Sentosa Island,Full AWS Station,2021,10,30,2.4,29.2,33.2,26.9,5.6
Sentosa Island,Full AWS Station,2021,10,31,84.8,27.7,32.9,23.8,4.2
Sentosa Island,Full AWS Station,2021,11,1,42.4,26.6,31.2,23.5,3.9
Sentosa Island,Full AWS Station,2021,11,2,30.4,26.7,33.3,24.7,4.5
Sentosa Island,Full AWS Station,2021,11,3,4.4,27.3,30.9,24.9,4
Sentosa Island,Full AWS Station,2021,11,4,7,28.3,32.1,25.3,4.8
Sentosa Island,Full AWS Station,2021,11,5,0.4,28.3,32.6,26.1,4.2
Sentosa Island,Full AWS Station,2021,11,6,0,29.1,32.6,26.2,5
Sentosa Island,Full AWS Station,2021,11,7,2,28.2,29.3,27.3,4.3
Sentosa Island,Full AWS Station,2021,11,8,1.6,28,31.1,26.6,3.3
Sentosa Island,Full AWS Station,2021,11,9,39.2,27.5,34.4,24.1,4
Sentosa Island,Full AWS Station,2021,11,10,5.2,26.8,29.6,25,7.7
Sentosa Island,Full AWS Station,2021,11,11,1,28.4,31.5,25.5,7.5
Sentosa Island,Full AWS Station,2021,11,12,12.4,28.7,32.3,23.4,6.7
Sentosa Island,Full AWS Station,2021,11,13,19.6,27.1,28.6,23.5,6
Sentosa Island,Full AWS Station,2021,11,14,0,29.3,32.1,27,5.6
Sentosa Island,Full AWS Station,2021,11,15,0.6,28.3,31.2,27.1,4.6
Sentosa Island,Full AWS Station,2021,11,16,0,29.1,33,26.2,5.7
Sentosa Island,Full AWS Station,2021,11,17,0,29.7,33.9,28.2,5.6
Sentosa Island,Full AWS Station,2021,11,18,50.6,27.8,30.7,24.1,4.7
Sentosa Island,Full AWS Station,2021,11,19,0,29.1,32.5,26.5,4.1
Sentosa Island,Full AWS Station,2021,11,20,5,28.2,30.7,24.6,3.8
Sentosa Island,Full AWS Station,2021,11,21,0,29.1,33.5,26.9,4.4
Sentosa Island,Full AWS Station,2021,11,22,0.4,28.8,32,25.2,5.8
Sentosa Island,Full AWS Station,2021,11,23,9.2,27.7,32.4,25.7,2.9
Sentosa Island,Full AWS Station,2021,11,24,7.8,26.4,27.6,24.2,2.7
Sentosa Island,Full AWS Station,2021,11,25,0,28.7,34.1,25.3,4
Sentosa Island,Full AWS Station,2021,11,26,0,29.4,33.9,26.5,6.9
Sentosa Island,Full AWS Station,2021,11,27,0,28.8,32.5,26.8,5
Sentosa Island,Full AWS Station,2021,11,28,0,29.2,32.2,27.2,4.8
Sentosa Island,Full AWS Station,2021,11,29,0,30.1,33.5,26.8,7
Sentosa Island,Full AWS Station,2021,11,30,10.2,29.7,33.8,24.1,5
Sentosa Island,Full AWS Station,2021,12,1,0,29.9,34.2,27,5.4
Sentosa Island,Full AWS Station,2021,12,2,22.6,27.4,29.5,23.9,4.4
Sentosa Island,Full AWS Station,2021,12,3,0,28.2,32.5,25.7,5.5
Sentosa Island,Full AWS Station,2021,12,4,0,28.5,33.4,26.2,6.5
Sentosa Island,Full AWS Station,2021,12,5,0,28.7,32.3,27.1,5.8
Sentosa Island,Full AWS Station,2021,12,6,0,28.8,31.9,26.8,6.2
Sentosa Island,Full AWS Station,2021,12,7,1.2,29.4,33.6,26.8,6.9
Sentosa Island,Full AWS Station,2021,12,8,0,29.1,33.8,26.8,6.1
Sentosa Island,Full AWS Station,2021,12,9,0,29.1,33.6,26.8,5.3
Sentosa Island,Full AWS Station,2021,12,10,24.6,27.4,33.3,24.9,4.7
Sentosa Island,Full AWS Station,2021,12,11,10.2,27.1,32.1,25.3,3.6
Sentosa Island,Full AWS Station,2021,12,12,0,27.5,30.8,26.1,4.7
Sentosa Island,Full AWS Station,2021,12,13,0,28.2,32,25.8,5.3
Sentosa Island,Full AWS Station,2021,12,14,2.8,28.5,32.7,26.3,5.2
Sentosa Island,Full AWS Station,2021,12,15,1.2,28.6,33.2,26,4.8
Sentosa Island,Full AWS Station,2021,12,16,0.2,29.2,32.2,26.7,7.3
Sentosa Island,Full AWS Station,2021,12,17,13.8,28,31.6,25.5,8.4
Sentosa Island,Full AWS Station,2021,12,18,2.8,28.2,31.6,25.8,7
Sentosa Island,Full AWS Station,2021,12,19,11.2,27.9,31,24.5,6.6
Sentosa Island,Full AWS Station,2021,12,20,0,28.5,32.9,26.1,4.3
Sentosa Island,Full AWS Station,2021,12,21,0,29,32.6,26.7,5.5
Sentosa Island,Full AWS Station,2021,12,22,5.8,28.6,32,26.3,4.8
Sentosa Island,Full AWS Station,2021,12,23,0,28,29.7,26.6,3.6
Sentosa Island,Full AWS Station,2021,12,24,8.2,27.7,30.9,26.3,3.8
Sentosa Island,Full AWS Station,2021,12,25,26.2,27.8,32.9,25.2,4.5
Sentosa Island,Full AWS Station,2021,12,26,18.2,28,32,25.6,4.9
Sentosa Island,Full AWS Station,2021,12,27,4.2,28.9,35.4,26.5,5.4
Sentosa Island,Full AWS Station,2021,12,28,0,29.4,34.7,26.4,5.2
Sentosa Island,Full AWS Station,2021,12,29,14.2,28,32.4,25.3,4.6
Sentosa Island,Full AWS Station,2021,12,30,34.4,27.6,32.1,24.5,3.9
Sentosa Island,Full AWS Station,2021,12,31,43.8,26,27.8,24.2,4.5
Sentosa Island,Full AWS Station,2022,1,1,10.4,25.8,29.5,23.9,3.7
Sentosa Island,Full AWS Station,2022,1,2,27.8,24.7,25.7,23.9,4.5
Sentosa Island,Full AWS Station,2022,1,3,5.6,26.3,30,24,5.1
Sentosa Island,Full AWS Station,2022,1,4,2.4,27.3,33.3,25,4.7
Sentosa Island,Full AWS Station,2022,1,5,29,28.1,33.5,24.9,5.7
Sentosa Island,Full AWS Station,2022,1,6,0.5,28.8,34.4,26.2,5.2
Sentosa Island,Full AWS Station,2022,1,7,23.2,28,33.8,25.1,4
Sentosa Island,Full AWS Station,2022,1,8,1.4,28.4,32.5,26.2,5
Sentosa Island,Full AWS Station,2022,1,9,0,29.2,33.8,26.7,5.3
Sentosa Island,Full AWS Station,2022,1,10,0,29.2,33.8,26.5,6.3
Sentosa Island,Full AWS Station,2022,1,11,0,28.8,32.6,25.7,4.6
Sentosa Island,Full AWS Station,2022,1,12,0,28.8,33.6,26.3,6.2
Sentosa Island,Full AWS Station,2022,1,13,0,28.9,34.5,25.8,6.7
Sentosa Island,Full AWS Station,2022,1,14,0,28.6,33.4,26,6.7
Sentosa Island,Full AWS Station,2022,1,15,0.2,28.8,34.1,26.4,5.3
Sentosa Island,Full AWS Station,2022,1,16,0,29,34.1,26.5,5.6
Sentosa Island,Full AWS Station,2022,1,17,7.2,27.9,31.7,25.6,5.6
Sentosa Island,Full AWS Station,2022,1,18,0,28.9,33.8,26.3,6.8
Sentosa Island,Full AWS Station,2022,1,19,4.8,27.9,32.2,26.3,5.6
Sentosa Island,Full AWS Station,2022,1,20,22.6,27.5,33.2,23.7,4.8
Sentosa Island,Full AWS Station,2022,1,21,0,28.6,34.2,25.6,5.4
Sentosa Island,Full AWS Station,2022,1,22,0,28.5,33.9,26.2,6.2
Sentosa Island,Full AWS Station,2022,1,23,0,28.2,31.4,25.9,6.5
Sentosa Island,Full AWS Station,2022,1,24,0,28.4,32.6,26.1,4.8
Sentosa Island,Full AWS Station,2022,1,25,0,29.3,34.3,26.2,5.2
Sentosa Island,Full AWS Station,2022,1,26,0,28.7,33,26.1,5.1
Sentosa Island,Full AWS Station,2022,1,27,0,28.6,32.6,26.1,4.8
Sentosa Island,Full AWS Station,2022,1,28,0,29.4,35.2,25.7,4.7
Sentosa Island,Full AWS Station,2022,1,29,0,28.4,33.4,25.6,6.4
Sentosa Island,Full AWS Station,2022,1,30,4.4,27.8,32.4,24.6,5.4
Sentosa Island,Full AWS Station,2022,1,31,0,28.6,32.5,26.3,6.2
Sentosa Island,Full AWS Station,2022,2,1,0,28.9,33.9,26.7,5.7
Sentosa Island,Full AWS Station,2022,2,2,0,28.5,31.9,26.2,5.7
Sentosa Island,Full AWS Station,2022,2,3,0,29.5,33.5,26.8,6.2
Sentosa Island,Full AWS Station,2022,2,4,0,29.5,33.7,27.4,7.1
Sentosa Island,Full AWS Station,2022,2,5,1.6,28.7,33,25.7,6.3
Sentosa Island,Full AWS Station,2022,2,6,27.4,26.3,30.1,23.9,4.6
Sentosa Island,Full AWS Station,2022,2,7,1.4,27.2,31.2,24.6,6.2
Sentosa Island,Full AWS Station,2022,2,8,1.2,27.2,31.5,25.1,5
Sentosa Island,Full AWS Station,2022,2,9,47.6,26.4,31.1,23.4,4
Sentosa Island,Full AWS Station,2022,2,10,15.8,25.2,26.8,24.4,4.3
Sentosa Island,Full AWS Station,2022,2,11,41.6,25.8,30.3,23.7,3.6
Sentosa Island,Full AWS Station,2022,2,12,33.4,27.5,34.1,24.5,4.5
Sentosa Island,Full AWS Station,2022,2,13,0,27.7,32.1,25.2,4.8
Sentosa Island,Full AWS Station,2022,2,14,0,28.4,32.7,25.9,6
Sentosa Island,Full AWS Station,2022,2,15,0.4,28.4,33,27.2,5.6
Sentosa Island,Full AWS Station,2022,2,16,3.2,27,29.1,23.6,4.6
Sentosa Island,Full AWS Station,2022,2,17,0,28.3,32.5,25.1,5.3
Sentosa Island,Full AWS Station,2022,2,18,0,29.1,33.1,27.3,7.6
Sentosa Island,Full AWS Station,2022,2,19,0.6,28.4,32.8,27,4.7
Sentosa Island,Full AWS Station,2022,2,20,3.6,27.6,31.9,24.6,5.2
Sentosa Island,Full AWS Station,2022,2,21,0,29.4,35.1,26.5,5.3
Sentosa Island,Full AWS Station,2022,2,22,0,29.1,33.9,26.2,5
Sentosa Island,Full AWS Station,2022,2,23,0,29,33.8,26.4,5.1
Sentosa Island,Full AWS Station,2022,2,24,31.8,25.9,29,23.8,6.4
Sentosa Island,Full AWS Station,2022,2,25,0,27.8,32.3,24.1,6.3
Sentosa Island,Full AWS Station,2022,2,26,0,27.5,29.5,26.3,4.2
Sentosa Island,Full AWS Station,2022,2,27,6.2,27.6,32.3,23.9,5.3
Sentosa Island,Full AWS Station,2022,2,28,0,28.7,33.5,26.3,5.8
Sentosa Island,Full AWS Station,2022,3,1,78.2,27.5,31.8,24.4,4.6
Sentosa Island,Full AWS Station,2022,3,2,1.6,27.8,33.8,25.5,4.2
Sentosa Island,Full AWS Station,2022,3,3,16.8,27.8,34.9,24.8,5.1
Sentosa Island,Full AWS Station,2022,3,4,0,29,33.5,26.4,5.7
Sentosa Island,Full AWS Station,2022,3,5,5.2,28.7,33.9,25.9,4.6
Sentosa Island,Full AWS Station,2022,3,6,0,27.7,32.8,25.8,3.8
Sentosa Island,Full AWS Station,2022,3,7,9,27.8,31.6,25,4.9
Sentosa Island,Full AWS Station,2022,3,8,28.8,27.9,30.9,23.8,5.7
Sentosa Island,Full AWS Station,2022,3,9,0.6,28.8,32.4,27,5.4
Sentosa Island,Full AWS Station,2022,3,10,50.4,27.8,32.5,22.3,5.9
Sentosa Island,Full AWS Station,2022,3,11,4.6,28.4,33.1,26.4,4.4
Sentosa Island,Full AWS Station,2022,3,12,0,28.7,34.3,26.3,5.2
Sentosa Island,Full AWS Station,2022,3,13,0,28.7,32.4,25.4,4.7
Sentosa Island,Full AWS Station,2022,3,14,0,29.2,32.5,27.4,6
Sentosa Island,Full AWS Station,2022,3,15,22.4,27.1,33.2,24.2,4.4
Sentosa Island,Full AWS Station,2022,3,16,24.6,28.3,32.6,24.9,4.9
Sentosa Island,Full AWS Station,2022,3,17,0,28.9,33.5,27.1,4.5
Sentosa Island,Full AWS Station,2022,3,18,0,28.6,32.9,26.6,5.3
Sentosa Island,Full AWS Station,2022,3,19,0,29.3,33.5,26.8,6.4
Sentosa Island,Full AWS Station,2022,3,20,0,28.6,31.2,25,6.3
Sentosa Island,Full AWS Station,2022,3,21,25.8,28.4,32.5,23,4.8
Sentosa Island,Full AWS Station,2022,3,22,0,29.4,33.7,27.9,6.7
Sentosa Island,Full AWS Station,2022,3,23,0,29.7,33.5,27.3,6
Sentosa Island,Full AWS Station,2022,3,24,0,29.4,33.8,27.5,6.1
Sentosa Island,Full AWS Station,2022,3,25,0,29.5,33.5,27.9,6.6
Sentosa Island,Full AWS Station,2022,3,26,0,29.9,33.5,27.4,4.8
Sentosa Island,Full AWS Station,2022,3,27,0,30.1,34.4,27.2,4.9
Sentosa Island,Full AWS Station,2022,3,28,2.2,28.9,33.2,26.9,3.8
Sentosa Island,Full AWS Station,2022,3,29,7.8,28.7,35.1,24.7,4.8
Sentosa Island,Full AWS Station,2022,3,30,0,29.5,33.2,26.7,5.2
Sentosa Island,Full AWS Station,2022,3,31,14.2,28.8,33.2,24.3,5.5
Sentosa Island,Full AWS Station,2022,4,1,0,29.7,33.8,26.5,5.2
Sentosa Island,Full AWS Station,2022,4,2,0,29.2,32,27.3,3.5
Sentosa Island,Full AWS Station,2022,4,3,13,28.2,31.2,24.1,3.3
Sentosa Island,Full AWS Station,2022,4,4,0,28.8,32.4,25,4.8
Sentosa Island,Full AWS Station,2022,4,5,14.8,29,33.3,25.3,3.9
Sentosa Island,Full AWS Station,2022,4,6,3,28.5,33,26.1,5.2
Sentosa Island,Full AWS Station,2022,4,7,20.8,26.7,28.3,24.2,4.7
Sentosa Island,Full AWS Station,2022,4,8,0.2,28.8,33.1,25.7,5.1
Sentosa Island,Full AWS Station,2022,4,9,3.6,27.3,30.3,23.8,4.2
Sentosa Island,Full AWS Station,2022,4,10,0,28.3,31.7,26.2,4.4
Sentosa Island,Full AWS Station,2022,4,11,3,27.8,32.5,25.3,3.4
Sentosa Island,Full AWS Station,2022,4,12,0.4,28.8,32.3,26.1,4.4
Sentosa Island,Full AWS Station,2022,4,13,0.2,28.4,30.6,27,4.6
Sentosa Island,Full AWS Station,2022,4,14,4.6,28.9,32.9,24,6.1
Sentosa Island,Full AWS Station,2022,4,15,36.4,28.4,30.9,23.9,4.9
Sentosa Island,Full AWS Station,2022,4,16,37.6,28.6,31.1,23.3,5.7
Sentosa Island,Full AWS Station,2022,4,17,46,29.1,33.8,25.8,5.1
Sentosa Island,Full AWS Station,2022,4,18,45.6,27,33.3,23.9,5.7
Sentosa Island,Full AWS Station,2022,4,19,2.2,27.9,31.9,26,3.6
Sentosa Island,Full AWS Station,2022,4,20,9.8,28,32.6,25.5,4
